"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"157",5004,"BLOUNT MEMORIAL HOSPITAL",440011,"TN","PN",903,NA,1.0469,17.5239,16.739,161,"07/01/2014","06/30/2017","907 E LAMAR ALEXANDER PARKWAY","MARYVILLE",37804,"BLOUNT",8659837211,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","MARYVILLE","Point",-83.958602,35.754975,"907 E LAMAR ALEXANDER PARKWAY",37804,"TN",NA,NA,NA,NA,NA,NA,NA
"158",5105,"ANSON GENERAL HOSPITAL",450078,"TX","COPD",98,NA,1.0117,17.5063,17.3047,18,"07/01/2014","06/30/2017","101 AVENUE J","ANSON",79501,"JONES",3258233231,"Acute Care Hospitals",TRUE,TRUE,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Same as the national average","Above the national average",NA,"ANSON","Point",-99.895514,32.768101,"101 AVENUE J",79501,"TX","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA
"159",5500,"ESSENTIA HEALTH VIRGINIA",240084,"MN","COPD",NA,"5 - Results are not available for this reporting period.",0.9955,17.4454,17.5237,NA,"07/01/2014","06/30/2017","901 9TH STREET NORTH","VIRGINIA",55792,"ST. LOUIS",2187413340,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"VIRGINIA","Point",-92.548797,47.530711,"901 9TH STREET NORTH",55792,"MN",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"160",5501,"ESSENTIA HEALTH VIRGINIA",240084,"MN","HF",NA,"5 - Results are not available for this reporting period.",0.9468,17.891,18.8956,NA,"07/01/2014","06/30/2017","901 9TH STREET NORTH","VIRGINIA",55792,"ST. LOUIS",2187413340,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"VIRGINIA","Point",-92.548797,47.530711,"901 9TH STREET NORTH",55792,"MN",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"161",5502,"ESSENTIA HEALTH VIRGINIA",240084,"MN","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.1958,4.841,4.0483,NA,"07/01/2014","06/30/2017","901 9TH STREET NORTH","VIRGINIA",55792,"ST. LOUIS",2187413340,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"VIRGINIA","Point",-92.548797,47.530711,"901 9TH STREET NORTH",55792,"MN",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"162",5503,"ESSENTIA HEALTH VIRGINIA",240084,"MN","PN",NA,"5 - Results are not available for this reporting period.",0.9716,14.0494,14.4596,NA,"07/01/2014","06/30/2017","901 9TH STREET NORTH","VIRGINIA",55792,"ST. LOUIS",2187413340,"Acute Care Hospitals",FALSE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"VIRGINIA","Point",-92.548797,47.530711,"901 9TH STREET NORTH",55792,"MN",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"163",5559,"JOHN H STROGER JR HOSPITAL",140124,"IL","AMI",45,NA,1.127,16.7071,14.8248,15,"07/01/2014","06/30/2017","1901 W HARRISON ST","CHICAGO",60612,"COOK",3128646000,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CHICAGO","Point",-87.674311,41.874041,"1901 W HARRISON ST",60612,"IL",NA,NA,NA,NA,NA,NA,NA
"164",5561,"JOHN H STROGER JR HOSPITAL",140124,"IL","COPD",112,NA,1.0412,18.7623,18.02,24,"07/01/2014","06/30/2017","1901 W HARRISON ST","CHICAGO",60612,"COOK",3128646000,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CHICAGO","Point",-87.674311,41.874041,"1901 W HARRISON ST",60612,"IL",NA,NA,NA,NA,NA,NA,NA
"165",5562,"JOHN H STROGER JR HOSPITAL",140124,"IL","HF",243,NA,1.0948,21.0887,19.2629,57,"07/01/2014","06/30/2017","1901 W HARRISON ST","CHICAGO",60612,"COOK",3128646000,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CHICAGO","Point",-87.674311,41.874041,"1901 W HARRISON ST",60612,"IL",NA,NA,NA,NA,NA,NA,NA
"166",5564,"JOHN H STROGER JR HOSPITAL",140124,"IL","PN",68,NA,1.1312,17.2047,15.2087,19,"07/01/2014","06/30/2017","1901 W HARRISON ST","CHICAGO",60612,"COOK",3128646000,"Acute Care Hospitals",FALSE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Same as the national average","CHICAGO","Point",-87.674311,41.874041,"1901 W HARRISON ST",60612,"IL",NA,NA,NA,NA,NA,NA,NA
"167",5625,"SOUTHWEST MEDICAL CENTER",170068,"KS","COPD",NA,"5 - Results are not available for this reporting period.",0.9634,17.9367,18.6177,NA,"07/01/2014","06/30/2017","315 WEST 15TH STREET","LIBERAL",67901,"SEWARD",6206296291,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","LIBERAL","Point",-100.926569,37.054216,"315 WEST 15TH STREET",67901,"KS",NA,NA,NA,NA,NA,NA,NA
"168",5626,"SOUTHWEST MEDICAL CENTER",170068,"KS","HF",117,NA,0.8992,18.5097,20.5843,15,"07/01/2014","06/30/2017","315 WEST 15TH STREET","LIBERAL",67901,"SEWARD",6206296291,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","LIBERAL","Point",-100.926569,37.054216,"315 WEST 15TH STREET",67901,"KS",NA,NA,NA,NA,NA,NA,NA
"169",5627,"SOUTHWEST MEDICAL CENTER",170068,"KS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9399,5.0006,5.3201,NA,"07/01/2014","06/30/2017","315 WEST 15TH STREET","LIBERAL",67901,"SEWARD",6206296291,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","LIBERAL","Point",-100.926569,37.054216,"315 WEST 15TH STREET",67901,"KS",NA,NA,NA,NA,NA,NA,NA
"170",5628,"SOUTHWEST MEDICAL CENTER",170068,"KS","PN",120,NA,0.9866,16.5045,16.7291,19,"07/01/2014","06/30/2017","315 WEST 15TH STREET","LIBERAL",67901,"SEWARD",6206296291,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","LIBERAL","Point",-100.926569,37.054216,"315 WEST 15TH STREET",67901,"KS",NA,NA,NA,NA,NA,NA,NA
"171",5643,"BERGER HOSPITAL",360170,"OH","COPD",112,NA,1.0604,22.6496,21.3593,30,"07/01/2014","06/30/2017","600 NORTH PICKAWAY STREET","CIRCLEVILLE",43113,"PICKAWAY",7404208585,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","CIRCLEVILLE","Point",-82.937747,39.610281,"600 NORTH PICKAWAY STREET",43113,"OH",NA,NA,NA,NA,NA,NA,NA
"172",5644,"BERGER HOSPITAL",360170,"OH","HF",98,NA,1.0013,23.3849,23.3555,23,"07/01/2014","06/30/2017","600 NORTH PICKAWAY STREET","CIRCLEVILLE",43113,"PICKAWAY",7404208585,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","CIRCLEVILLE","Point",-82.937747,39.610281,"600 NORTH PICKAWAY STREET",43113,"OH",NA,NA,NA,NA,NA,NA,NA
"173",5645,"BERGER HOSPITAL",360170,"OH","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9561,4.2433,4.4381,NA,"07/01/2014","06/30/2017","600 NORTH PICKAWAY STREET","CIRCLEVILLE",43113,"PICKAWAY",7404208585,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","CIRCLEVILLE","Point",-82.937747,39.610281,"600 NORTH PICKAWAY STREET",43113,"OH",NA,NA,NA,NA,NA,NA,NA
"174",5646,"BERGER HOSPITAL",360170,"OH","PN",117,NA,0.9226,16.1106,17.4621,14,"07/01/2014","06/30/2017","600 NORTH PICKAWAY STREET","CIRCLEVILLE",43113,"PICKAWAY",7404208585,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","CIRCLEVILLE","Point",-82.937747,39.610281,"600 NORTH PICKAWAY STREET",43113,"OH",NA,NA,NA,NA,NA,NA,NA
"175",5653,"DELTA REGIONAL MEDICAL CENTER",250082,"MS","AMI",167,NA,0.9548,16.1067,16.869,24,"07/01/2014","06/30/2017","1400 E UNION ST","GREENVILLE",38704,"WASHINGTON",6623783783,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","GREENVILLE","Point",-91.035243,33.409907,"1400 E UNION ST",38704,"MS",NA,NA,NA,NA,NA,NA,NA
"176",5655,"DELTA REGIONAL MEDICAL CENTER",250082,"MS","COPD",228,NA,0.976,17.8932,18.334,39,"07/01/2014","06/30/2017","1400 E UNION ST","GREENVILLE",38704,"WASHINGTON",6623783783,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","GREENVILLE","Point",-91.035243,33.409907,"1400 E UNION ST",38704,"MS",NA,NA,NA,NA,NA,NA,NA
"177",5656,"DELTA REGIONAL MEDICAL CENTER",250082,"MS","HF",531,NA,0.9441,20.0873,21.2773,103,"07/01/2014","06/30/2017","1400 E UNION ST","GREENVILLE",38704,"WASHINGTON",6623783783,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","GREENVILLE","Point",-91.035243,33.409907,"1400 E UNION ST",38704,"MS",NA,NA,NA,NA,NA,NA,NA
"178",5657,"DELTA REGIONAL MEDICAL CENTER",250082,"MS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9437,3.7972,4.0235,NA,"07/01/2014","06/30/2017","1400 E UNION ST","GREENVILLE",38704,"WASHINGTON",6623783783,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","GREENVILLE","Point",-91.035243,33.409907,"1400 E UNION ST",38704,"MS",NA,NA,NA,NA,NA,NA,NA
"179",5658,"DELTA REGIONAL MEDICAL CENTER",250082,"MS","PN",242,NA,0.993,17.5314,17.6547,42,"07/01/2014","06/30/2017","1400 E UNION ST","GREENVILLE",38704,"WASHINGTON",6623783783,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","GREENVILLE","Point",-91.035243,33.409907,"1400 E UNION ST",38704,"MS",NA,NA,NA,NA,NA,NA,NA
"180",5673,"SCHNECK MEDICAL CENTER",150065,"IN","COPD",199,NA,0.8584,16.1731,18.8408,21,"07/01/2014","06/30/2017","411 W TIPTON ST","SEYMOUR",47274,"JACKSON",8125222349,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SEYMOUR","Point",-85.891356,38.956734,"411 W TIPTON ST",47274,"IN",NA,NA,NA,NA,NA,NA,NA
"181",5674,"SCHNECK MEDICAL CENTER",150065,"IN","HF",118,NA,0.9344,18.8756,20.2006,18,"07/01/2014","06/30/2017","411 W TIPTON ST","SEYMOUR",47274,"JACKSON",8125222349,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SEYMOUR","Point",-85.891356,38.956734,"411 W TIPTON ST",47274,"IN",NA,NA,NA,NA,NA,NA,NA
"182",5675,"SCHNECK MEDICAL CENTER",150065,"IN","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9525,4.0839,4.2877,NA,"07/01/2014","06/30/2017","411 W TIPTON ST","SEYMOUR",47274,"JACKSON",8125222349,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SEYMOUR","Point",-85.891356,38.956734,"411 W TIPTON ST",47274,"IN",NA,NA,NA,NA,NA,NA,NA
"183",5676,"SCHNECK MEDICAL CENTER",150065,"IN","PN",188,NA,0.8613,13.1042,15.2145,16,"07/01/2014","06/30/2017","411 W TIPTON ST","SEYMOUR",47274,"JACKSON",8125222349,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SEYMOUR","Point",-85.891356,38.956734,"411 W TIPTON ST",47274,"IN",NA,NA,NA,NA,NA,NA,NA
"184",5679,"JERSEY COMMUNITY HOSPITAL",140059,"IL","COPD",153,NA,1.0657,20.3713,19.1152,36,"07/01/2014","06/30/2017","400 MAPLE SUMMIT ROAD","JERSEYVILLE",62052,"JERSEY",6184986402,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JERSEYVILLE","Point",-90.341622,39.109906,"400 MAPLE SUMMIT ROAD",62052,"IL",NA,NA,NA,NA,NA,NA,NA
"185",5680,"JERSEY COMMUNITY HOSPITAL",140059,"IL","HF",189,NA,0.979,20.8203,21.2661,38,"07/01/2014","06/30/2017","400 MAPLE SUMMIT ROAD","JERSEYVILLE",62052,"JERSEY",6184986402,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JERSEYVILLE","Point",-90.341622,39.109906,"400 MAPLE SUMMIT ROAD",62052,"IL",NA,NA,NA,NA,NA,NA,NA
"186",5681,"JERSEY COMMUNITY HOSPITAL",140059,"IL","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9635,3.7504,3.8925,NA,"07/01/2014","06/30/2017","400 MAPLE SUMMIT ROAD","JERSEYVILLE",62052,"JERSEY",6184986402,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JERSEYVILLE","Point",-90.341622,39.109906,"400 MAPLE SUMMIT ROAD",62052,"IL",NA,NA,NA,NA,NA,NA,NA
"187",5682,"JERSEY COMMUNITY HOSPITAL",140059,"IL","PN",273,NA,0.9355,14.6155,15.6224,36,"07/01/2014","06/30/2017","400 MAPLE SUMMIT ROAD","JERSEYVILLE",62052,"JERSEY",6184986402,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","JERSEYVILLE","Point",-90.341622,39.109906,"400 MAPLE SUMMIT ROAD",62052,"IL",NA,NA,NA,NA,NA,NA,NA
