"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"305",4798,"NATIVIDAD MEDICAL CENTER",50248,"CA","HF",66,NA,0.9795,18.6052,18.9943,11,"07/01/2014","06/30/2017","1441 CONSTITUTION BOULEVARD","SALINAS",93906,"MONTEREY",8317554195,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SALINAS","Point",-121.63124,36.695472,"1441 CONSTITUTION BOULEVARD",93906,"CA",NA,NA,NA,NA,NA,NA,NA
"306",4799,"NATIVIDAD MEDICAL CENTER",50248,"CA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0618,3.1725,2.9878,NA,"07/01/2014","06/30/2017","1441 CONSTITUTION BOULEVARD","SALINAS",93906,"MONTEREY",8317554195,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SALINAS","Point",-121.63124,36.695472,"1441 CONSTITUTION BOULEVARD",93906,"CA",NA,NA,NA,NA,NA,NA,NA
"307",4800,"NATIVIDAD MEDICAL CENTER",50248,"CA","PN",106,NA,1.0019,13.107,13.0824,14,"07/01/2014","06/30/2017","1441 CONSTITUTION BOULEVARD","SALINAS",93906,"MONTEREY",8317554195,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","SALINAS","Point",-121.63124,36.695472,"1441 CONSTITUTION BOULEVARD",93906,"CA",NA,NA,NA,NA,NA,NA,NA
"308",4807,"SPARTANBURG MEDICAL CENTER",420007,"SC","AMI",633,NA,0.958,13.6812,14.2815,84,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"309",4808,"SPARTANBURG MEDICAL CENTER",420007,"SC","CABG",270,NA,0.8276,10.6629,12.8842,24,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"310",4809,"SPARTANBURG MEDICAL CENTER",420007,"SC","COPD",949,NA,0.9643,19.5744,20.2985,183,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"311",4810,"SPARTANBURG MEDICAL CENTER",420007,"SC","HF",917,NA,1.0032,21.0249,20.9589,193,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"312",4811,"SPARTANBURG MEDICAL CENTER",420007,"SC","HIP_KNEE",672,NA,1.1288,5.1272,4.542,37,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"313",4812,"SPARTANBURG MEDICAL CENTER",420007,"SC","PN",1083,NA,1.0611,18.2256,17.1762,201,"07/01/2014","06/30/2017","101 E WOOD ST","SPARTANBURG",29303,"SPARTANBURG",8645606554,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Below the national average","Above the national average","SPARTANBURG","Point",-81.939927,34.967852,"101 E WOOD ST",29303,"SC",NA,NA,NA,NA,NA,NA,NA
"314",4873,"TANNER MEDICAL CENTER VILLA RICA",110015,"GA","AMI",NA,"5 - Results are not available for this reporting period.",0.9709,14.4909,14.9249,NA,"07/01/2014","06/30/2017","601 DALLAS HIGHWAY","VILLA RICA",30180,"CARROLL",7704563101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","VILLA RICA","Point",-84.919477,33.742992,"601 DALLAS HIGHWAY",30180,"GA",NA,NA,NA,NA,NA,NA,NA
"315",4875,"TANNER MEDICAL CENTER VILLA RICA",110015,"GA","COPD",109,NA,0.9085,17.6546,19.4332,12,"07/01/2014","06/30/2017","601 DALLAS HIGHWAY","VILLA RICA",30180,"CARROLL",7704563101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","VILLA RICA","Point",-84.919477,33.742992,"601 DALLAS HIGHWAY",30180,"GA",NA,NA,NA,NA,NA,NA,NA
"316",4876,"TANNER MEDICAL CENTER VILLA RICA",110015,"GA","HF",120,NA,1.0857,22.2679,20.5103,32,"07/01/2014","06/30/2017","601 DALLAS HIGHWAY","VILLA RICA",30180,"CARROLL",7704563101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","VILLA RICA","Point",-84.919477,33.742992,"601 DALLAS HIGHWAY",30180,"GA",NA,NA,NA,NA,NA,NA,NA
"317",4878,"TANNER MEDICAL CENTER VILLA RICA",110015,"GA","PN",142,NA,1.0659,16.3443,15.334,27,"07/01/2014","06/30/2017","601 DALLAS HIGHWAY","VILLA RICA",30180,"CARROLL",7704563101,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","VILLA RICA","Point",-84.919477,33.742992,"601 DALLAS HIGHWAY",30180,"GA",NA,NA,NA,NA,NA,NA,NA
"318",4894,"HABERSHAM COUNTY MEDICAL CTR",110041,"GA","COPD",148,NA,0.9215,17.6111,19.1104,20,"07/01/2014","06/30/2017","541 HISTORIC HIGHWAY 441-NORTH","DEMOREST",30535,"HABERSHAM",7067542161,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","DEMOREST","Point",-83.485989,34.405879,"541 HISTORIC HIGHWAY 441-NORTH",30535,"GA",NA,NA,NA,NA,NA,NA,NA
"319",4895,"HABERSHAM COUNTY MEDICAL CTR",110041,"GA","HF",76,NA,1.0542,20.6254,19.5658,19,"07/01/2014","06/30/2017","541 HISTORIC HIGHWAY 441-NORTH","DEMOREST",30535,"HABERSHAM",7067542161,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","DEMOREST","Point",-83.485989,34.405879,"541 HISTORIC HIGHWAY 441-NORTH",30535,"GA",NA,NA,NA,NA,NA,NA,NA
"320",4896,"HABERSHAM COUNTY MEDICAL CTR",110041,"GA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9955,4.3609,4.3805,NA,"07/01/2014","06/30/2017","541 HISTORIC HIGHWAY 441-NORTH","DEMOREST",30535,"HABERSHAM",7067542161,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","DEMOREST","Point",-83.485989,34.405879,"541 HISTORIC HIGHWAY 441-NORTH",30535,"GA",NA,NA,NA,NA,NA,NA,NA
"321",4897,"HABERSHAM COUNTY MEDICAL CTR",110041,"GA","PN",354,NA,1.0967,17.0926,15.5849,66,"07/01/2014","06/30/2017","541 HISTORIC HIGHWAY 441-NORTH","DEMOREST",30535,"HABERSHAM",7067542161,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","DEMOREST","Point",-83.485989,34.405879,"541 HISTORIC HIGHWAY 441-NORTH",30535,"GA",NA,NA,NA,NA,NA,NA,NA
"322",4947,"DALE MEDICAL CENTER",10021,"AL","COPD",139,NA,0.9344,18.0219,19.2873,20,"07/01/2014","06/30/2017","126 HOSPITAL AVE","OZARK",36360,"DALE",3347742601,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","OZARK","Point",-85.630966,31.451345,"126 HOSPITAL AVE",36360,"AL",NA,NA,NA,NA,NA,NA,NA
"323",4948,"DALE MEDICAL CENTER",10021,"AL","HF",87,NA,1.0429,22.1793,21.2679,22,"07/01/2014","06/30/2017","126 HOSPITAL AVE","OZARK",36360,"DALE",3347742601,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","OZARK","Point",-85.630966,31.451345,"126 HOSPITAL AVE",36360,"AL",NA,NA,NA,NA,NA,NA,NA
"324",4950,"DALE MEDICAL CENTER",10021,"AL","PN",143,NA,0.9534,15.2484,15.9931,19,"07/01/2014","06/30/2017","126 HOSPITAL AVE","OZARK",36360,"DALE",3347742601,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","OZARK","Point",-85.630966,31.451345,"126 HOSPITAL AVE",36360,"AL",NA,NA,NA,NA,NA,NA,NA
"325",4963,"NORMAN REGIONAL",370008,"OK","AMI",336,NA,0.9218,12.7599,13.8427,38,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"326",4964,"NORMAN REGIONAL",370008,"OK","CABG",NA,"5 - Results are not available for this reporting period.",1.0066,15.591,15.4887,NA,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"327",4965,"NORMAN REGIONAL",370008,"OK","COPD",656,NA,0.9682,18.0484,18.6406,116,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"328",4966,"NORMAN REGIONAL",370008,"OK","HF",637,NA,0.9829,20.2658,20.6186,128,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"329",4967,"NORMAN REGIONAL",370008,"OK","HIP_KNEE",819,NA,0.9105,3.7763,4.1475,29,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"330",4968,"NORMAN REGIONAL",370008,"OK","PN",943,NA,0.9605,15.7362,16.3831,146,"07/01/2014","06/30/2017","901 NORTH PORTER","NORMAN",73070,"CLEVELAND",4053071050,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","NORMAN","Point",-97.441117,35.230257,"901 NORTH PORTER",73070,"OK",NA,NA,NA,NA,NA,NA,NA
"331",4969,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",10085,"AL","AMI",63,NA,1.0611,19.2496,18.141,16,"07/01/2014","06/30/2017","1201 7TH STREET SE","DECATUR",35601,"MORGAN",2563412000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Below the national average","DECATUR","Point",-86.972621,34.591168,"1201 7TH STREET SE",35601,"AL",NA,NA,NA,NA,NA,NA,NA
"332",4971,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",10085,"AL","COPD",656,NA,1.02,19.1333,18.7579,127,"07/01/2014","06/30/2017","1201 7TH STREET SE","DECATUR",35601,"MORGAN",2563412000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Below the national average","DECATUR","Point",-86.972621,34.591168,"1201 7TH STREET SE",35601,"AL",NA,NA,NA,NA,NA,NA,NA
"333",4972,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",10085,"AL","HF",683,NA,0.931,20.438,21.9517,135,"07/01/2014","06/30/2017","1201 7TH STREET SE","DECATUR",35601,"MORGAN",2563412000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Below the national average","DECATUR","Point",-86.972621,34.591168,"1201 7TH STREET SE",35601,"AL",NA,NA,NA,NA,NA,NA,NA
"334",4973,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",10085,"AL","HIP_KNEE",467,NA,1.3095,5.4384,4.153,31,"07/01/2014","06/30/2017","1201 7TH STREET SE","DECATUR",35601,"MORGAN",2563412000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Below the national average","DECATUR","Point",-86.972621,34.591168,"1201 7TH STREET SE",35601,"AL",NA,NA,NA,NA,NA,NA,NA
"335",4974,"DECATUR MORGAN HOSPITAL-DECATUR CAMPUS",10085,"AL","PN",684,NA,0.9567,16.0302,16.755,107,"07/01/2014","06/30/2017","1201 7TH STREET SE","DECATUR",35601,"MORGAN",2563412000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Below the national average","Below the national average","Below the national average","DECATUR","Point",-86.972621,34.591168,"1201 7TH STREET SE",35601,"AL",NA,NA,NA,NA,NA,NA,NA
"336",4975,"GROSSMONT HOSPITAL",50026,"CA","AMI",234,NA,1.0233,15.211,14.8652,37,"07/01/2014","06/30/2017","5555 GROSSMONT CENTER DRIVE BOX 58","LA MESA",91942,"SAN DIEGO",6194650711,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LA MESA","Point",-117.009178,32.779435,"5555 GROSSMONT CENTER DRIVE BOX 58",91942,"CA",NA,NA,NA,NA,NA,NA,NA
"337",4976,"GROSSMONT HOSPITAL",50026,"CA","CABG",66,NA,1.1999,16.8584,14.0504,16,"07/01/2014","06/30/2017","5555 GROSSMONT CENTER DRIVE BOX 58","LA MESA",91942,"SAN DIEGO",6194650711,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LA MESA","Point",-117.009178,32.779435,"5555 GROSSMONT CENTER DRIVE BOX 58",91942,"CA",NA,NA,NA,NA,NA,NA,NA
"338",4977,"GROSSMONT HOSPITAL",50026,"CA","COPD",728,NA,1.0547,22.9134,21.7254,171,"07/01/2014","06/30/2017","5555 GROSSMONT CENTER DRIVE BOX 58","LA MESA",91942,"SAN DIEGO",6194650711,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LA MESA","Point",-117.009178,32.779435,"5555 GROSSMONT CENTER DRIVE BOX 58",91942,"CA",NA,NA,NA,NA,NA,NA,NA
