"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"374",5661,"PROVIDENCE SAINT JOSEPH MEDICAL CTR",50235,"CA","COPD",444,NA,1.061,20.1478,18.9889,94,"07/01/2014","06/30/2017","501 SOUTH BUENA VISTA STREET","BURBANK",91505,"LOS ANGELES",8188435111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","BURBANK","Point",-118.327841,34.157643,"501 SOUTH BUENA VISTA STREET",91505,"CA",NA,NA,NA,NA,NA,NA,NA
"375",5662,"PROVIDENCE SAINT JOSEPH MEDICAL CTR",50235,"CA","HF",745,NA,0.9971,20.8301,20.8901,155,"07/01/2014","06/30/2017","501 SOUTH BUENA VISTA STREET","BURBANK",91505,"LOS ANGELES",8188435111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","BURBANK","Point",-118.327841,34.157643,"501 SOUTH BUENA VISTA STREET",91505,"CA",NA,NA,NA,NA,NA,NA,NA
"376",5663,"PROVIDENCE SAINT JOSEPH MEDICAL CTR",50235,"CA","HIP_KNEE",386,NA,1.0079,4.6207,4.5843,18,"07/01/2014","06/30/2017","501 SOUTH BUENA VISTA STREET","BURBANK",91505,"LOS ANGELES",8188435111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","BURBANK","Point",-118.327841,34.157643,"501 SOUTH BUENA VISTA STREET",91505,"CA",NA,NA,NA,NA,NA,NA,NA
"377",5664,"PROVIDENCE SAINT JOSEPH MEDICAL CTR",50235,"CA","PN",753,NA,1.1801,19.4985,16.5221,157,"07/01/2014","06/30/2017","501 SOUTH BUENA VISTA STREET","BURBANK",91505,"LOS ANGELES",8188435111,"Acute Care Hospitals",TRUE,TRUE,2,"Above the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","BURBANK","Point",-118.327841,34.157643,"501 SOUTH BUENA VISTA STREET",91505,"CA",NA,NA,NA,NA,NA,NA,NA
"378",5697,"LAKELAND COMMUNITY HOSPITAL",10125,"AL","PN",720,NA,0.8451,12.0179,14.221,77,"07/01/2014","06/30/2017","42024 HIGHWAY 195 E","HALEYVILLE",35565,"WINSTON",2054857117,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"HALEYVILLE","Point",-87.589857,34.241718,"42024 HIGHWAY 195 E",35565,"AL",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"379",5726,"CAREPOINT HEALTH-CHRIST HOSPITAL",310016,"NJ","AMI",101,NA,1.1306,18.93,16.7437,27,"07/01/2014","06/30/2017","176 PALISADE AVE","JERSEY CITY",7306,"HUDSON",2017958200,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","JERSEY CITY","Point",-74.050142,40.734876,"176 PALISADE AVE",7306,"NJ",NA,NA,NA,NA,NA,NA,NA
"380",5728,"CAREPOINT HEALTH-CHRIST HOSPITAL",310016,"NJ","COPD",199,NA,1.1687,20.7807,17.7813,53,"07/01/2014","06/30/2017","176 PALISADE AVE","JERSEY CITY",7306,"HUDSON",2017958200,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","JERSEY CITY","Point",-74.050142,40.734876,"176 PALISADE AVE",7306,"NJ",NA,NA,NA,NA,NA,NA,NA
"381",5729,"CAREPOINT HEALTH-CHRIST HOSPITAL",310016,"NJ","HF",246,NA,1.0969,23.5345,21.4546,64,"07/01/2014","06/30/2017","176 PALISADE AVE","JERSEY CITY",7306,"HUDSON",2017958200,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","JERSEY CITY","Point",-74.050142,40.734876,"176 PALISADE AVE",7306,"NJ",NA,NA,NA,NA,NA,NA,NA
"382",5731,"CAREPOINT HEALTH-CHRIST HOSPITAL",310016,"NJ","PN",223,NA,1.1786,18.8424,15.9873,52,"07/01/2014","06/30/2017","176 PALISADE AVE","JERSEY CITY",7306,"HUDSON",2017958200,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","JERSEY CITY","Point",-74.050142,40.734876,"176 PALISADE AVE",7306,"NJ",NA,NA,NA,NA,NA,NA,NA
"383",5746,"LAKELAND COMMUNITY HOSPITAL",10125,"AL","COPD",211,NA,0.918,14.732,16.048,25,"07/01/2014","06/30/2017","42024 HIGHWAY 195 E","HALEYVILLE",35565,"WINSTON",2054857117,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"HALEYVILLE","Point",-87.589857,34.241718,"42024 HIGHWAY 195 E",35565,"AL",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"384",5747,"LAKELAND COMMUNITY HOSPITAL",10125,"AL","HF",NA,"5 - Results are not available for this reporting period.",0.9753,19.9626,20.4683,NA,"07/01/2014","06/30/2017","42024 HIGHWAY 195 E","HALEYVILLE",35565,"WINSTON",2054857117,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average",NA,"Results are not available for this reporting period.","Above the national average","Same as the national average","Same as the national average","Above the national average",NA,"HALEYVILLE","Point",-87.589857,34.241718,"42024 HIGHWAY 195 E",35565,"AL",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"385",6208,"ST JOSEPHS HOSPITAL",520017,"WI","COPD",98,NA,1.0997,19.2874,17.5386,26,"07/01/2014","06/30/2017","2661 COUNTY HWY I","CHIPPEWA FALLS",54729,"CHIPPEWA",7157177200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","Above the national average",NA,"CHIPPEWA FALLS","Point",-91.358217,44.951661,"2661 COUNTY HWY I",54729,"WI",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"386",6209,"ST JOSEPHS HOSPITAL",520017,"WI","HF",88,NA,0.964,19.6841,20.4183,15,"07/01/2014","06/30/2017","2661 COUNTY HWY I","CHIPPEWA FALLS",54729,"CHIPPEWA",7157177200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","Above the national average",NA,"CHIPPEWA FALLS","Point",-91.358217,44.951661,"2661 COUNTY HWY I",54729,"WI",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"387",6210,"ST JOSEPHS HOSPITAL",520017,"WI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8937,4.0053,4.4815,NA,"07/01/2014","06/30/2017","2661 COUNTY HWY I","CHIPPEWA FALLS",54729,"CHIPPEWA",7157177200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","Above the national average",NA,"CHIPPEWA FALLS","Point",-91.358217,44.951661,"2661 COUNTY HWY I",54729,"WI",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"388",6211,"ST JOSEPHS HOSPITAL",520017,"WI","PN",140,NA,0.9947,15.9414,16.0267,22,"07/01/2014","06/30/2017","2661 COUNTY HWY I","CHIPPEWA FALLS",54729,"CHIPPEWA",7157177200,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","Above the national average",NA,"CHIPPEWA FALLS","Point",-91.358217,44.951661,"2661 COUNTY HWY I",54729,"WI",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"389",6212,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL",60113,"CO","AMI",NA,"5 - Results are not available for this reporting period.",0.9277,12.7009,13.6903,NA,"07/01/2014","06/30/2017","7700 SOUTH BROADWAY","LITTLETON",80122,"ARAPAHOE",3037308900,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LITTLETON","Point",-104.988489,39.576554,"7700 SOUTH BROADWAY",80122,"CO",NA,NA,NA,NA,NA,NA,NA
"390",6214,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL",60113,"CO","COPD",163,NA,1.0115,19.107,18.89,32,"07/01/2014","06/30/2017","7700 SOUTH BROADWAY","LITTLETON",80122,"ARAPAHOE",3037308900,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LITTLETON","Point",-104.988489,39.576554,"7700 SOUTH BROADWAY",80122,"CO",NA,NA,NA,NA,NA,NA,NA
"391",6215,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL",60113,"CO","HF",277,NA,0.9519,20.6332,21.675,54,"07/01/2014","06/30/2017","7700 SOUTH BROADWAY","LITTLETON",80122,"ARAPAHOE",3037308900,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LITTLETON","Point",-104.988489,39.576554,"7700 SOUTH BROADWAY",80122,"CO",NA,NA,NA,NA,NA,NA,NA
"392",6216,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL",60113,"CO","HIP_KNEE",259,NA,1.1291,4.4381,3.9305,14,"07/01/2014","06/30/2017","7700 SOUTH BROADWAY","LITTLETON",80122,"ARAPAHOE",3037308900,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LITTLETON","Point",-104.988489,39.576554,"7700 SOUTH BROADWAY",80122,"CO",NA,NA,NA,NA,NA,NA,NA
"393",6217,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL",60113,"CO","PN",494,NA,1.016,17.0137,16.7461,85,"07/01/2014","06/30/2017","7700 SOUTH BROADWAY","LITTLETON",80122,"ARAPAHOE",3037308900,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LITTLETON","Point",-104.988489,39.576554,"7700 SOUTH BROADWAY",80122,"CO",NA,NA,NA,NA,NA,NA,NA
"394",6218,"ST CLARE HOSPITAL",500021,"WA","AMI",NA,"5 - Results are not available for this reporting period.",0.9963,15.8424,15.9009,NA,"07/01/2014","06/30/2017","11315 BRIDGEPORT WAY S W","LAKEWOOD",98499,"PIERCE",2535881711,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LAKEWOOD","Point",-122.504495,47.154213,"11315 BRIDGEPORT WAY S W",98499,"WA",NA,NA,NA,NA,NA,NA,NA
"395",6220,"ST CLARE HOSPITAL",500021,"WA","COPD",285,NA,0.9795,19.1458,19.5467,53,"07/01/2014","06/30/2017","11315 BRIDGEPORT WAY S W","LAKEWOOD",98499,"PIERCE",2535881711,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LAKEWOOD","Point",-122.504495,47.154213,"11315 BRIDGEPORT WAY S W",98499,"WA",NA,NA,NA,NA,NA,NA,NA
"396",6221,"ST CLARE HOSPITAL",500021,"WA","HF",265,NA,0.9262,19.1809,20.7092,46,"07/01/2014","06/30/2017","11315 BRIDGEPORT WAY S W","LAKEWOOD",98499,"PIERCE",2535881711,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LAKEWOOD","Point",-122.504495,47.154213,"11315 BRIDGEPORT WAY S W",98499,"WA",NA,NA,NA,NA,NA,NA,NA
"397",6222,"ST CLARE HOSPITAL",500021,"WA","HIP_KNEE",471,NA,0.8963,3.8755,4.3241,16,"07/01/2014","06/30/2017","11315 BRIDGEPORT WAY S W","LAKEWOOD",98499,"PIERCE",2535881711,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LAKEWOOD","Point",-122.504495,47.154213,"11315 BRIDGEPORT WAY S W",98499,"WA",NA,NA,NA,NA,NA,NA,NA
"398",6223,"ST CLARE HOSPITAL",500021,"WA","PN",391,NA,0.9741,15.2284,15.6332,58,"07/01/2014","06/30/2017","11315 BRIDGEPORT WAY S W","LAKEWOOD",98499,"PIERCE",2535881711,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","LAKEWOOD","Point",-122.504495,47.154213,"11315 BRIDGEPORT WAY S W",98499,"WA",NA,NA,NA,NA,NA,NA,NA
"399",6295,"METROPLEX HOSPITAL",450152,"TX","AMI",100,NA,1.0254,17.3994,16.9682,19,"07/01/2014","06/30/2017","2201 S CLEAR CREEK ROAD","KILLEEN",76542,"BELL",2545267523,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","KILLEEN","Point",-97.799519,31.11335,"2201 S CLEAR CREEK ROAD",76542,"TX",NA,NA,NA,NA,NA,NA,NA
"400",6297,"METROPLEX HOSPITAL",450152,"TX","COPD",236,NA,0.9765,21.1263,21.6344,48,"07/01/2014","06/30/2017","2201 S CLEAR CREEK ROAD","KILLEEN",76542,"BELL",2545267523,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","KILLEEN","Point",-97.799519,31.11335,"2201 S CLEAR CREEK ROAD",76542,"TX",NA,NA,NA,NA,NA,NA,NA
"401",6298,"METROPLEX HOSPITAL",450152,"TX","HF",270,NA,0.9774,21.6598,22.1608,57,"07/01/2014","06/30/2017","2201 S CLEAR CREEK ROAD","KILLEEN",76542,"BELL",2545267523,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","KILLEEN","Point",-97.799519,31.11335,"2201 S CLEAR CREEK ROAD",76542,"TX",NA,NA,NA,NA,NA,NA,NA
"402",6299,"METROPLEX HOSPITAL",450152,"TX","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0255,5.0146,4.89,NA,"07/01/2014","06/30/2017","2201 S CLEAR CREEK ROAD","KILLEEN",76542,"BELL",2545267523,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","KILLEEN","Point",-97.799519,31.11335,"2201 S CLEAR CREEK ROAD",76542,"TX",NA,NA,NA,NA,NA,NA,NA
"403",6300,"METROPLEX HOSPITAL",450152,"TX","PN",179,NA,1.0054,18.2499,18.1517,33,"07/01/2014","06/30/2017","2201 S CLEAR CREEK ROAD","KILLEEN",76542,"BELL",2545267523,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Below the national average","KILLEEN","Point",-97.799519,31.11335,"2201 S CLEAR CREEK ROAD",76542,"TX",NA,NA,NA,NA,NA,NA,NA
"404",6392,"BAYLOR UNIVERSITY MEDICAL CENTER",450021,"TX","AMI",136,NA,0.966,17.8125,18.4398,22,"07/01/2014","06/30/2017","3500 GASTON AVE","DALLAS",75246,"DALLAS",2148200111,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Above the national average","DALLAS","Point",-96.78081,32.790567,"3500 GASTON AVE",75246,"TX",NA,NA,NA,NA,NA,NA,NA
"405",6393,"BAYLOR UNIVERSITY MEDICAL CENTER",450021,"TX","CABG",235,NA,0.7989,12.2917,15.3859,23,"07/01/2014","06/30/2017","3500 GASTON AVE","DALLAS",75246,"DALLAS",2148200111,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Above the national average","DALLAS","Point",-96.78081,32.790567,"3500 GASTON AVE",75246,"TX",NA,NA,NA,NA,NA,NA,NA
"406",6394,"BAYLOR UNIVERSITY MEDICAL CENTER",450021,"TX","COPD",508,NA,0.9632,19.061,19.79,94,"07/01/2014","06/30/2017","3500 GASTON AVE","DALLAS",75246,"DALLAS",2148200111,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Above the national average","DALLAS","Point",-96.78081,32.790567,"3500 GASTON AVE",75246,"TX",NA,NA,NA,NA,NA,NA,NA
